,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,MAHLE,EDIVAL,,,,,
,,,,,,,,,,
Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
, ,,EX,VE3241215,20506 E,27.20 x 7.00 x 89.70,A,45°,L,C
GILERA,Motocicleta 200 cc. MACHO Nafta,1,IN,VA3241212,507 A,32.00 x 7.00 x 89.70,A,45°,L,C
, ,,EX,VE3241216,20507 E,30.00 x 7.00 x 89.70,A,45°,L,C
GUZZI,Motocicleta 175 cc. LODOLA Nafta,1,IN,VA3250868,508 A,32.20 x 6.97 x 102.50,M,30°,M,C
, ,,EX,VE3250869,508 E,30.00 x 6.95 x 102.90,M,30°,M,C
HANOMAG,"Tractor R10 al R35, Camión L28 Motor D75, D14, D21, D28 (49/54) Diesel",4,IN,VA3080857,3016 A,41.38 x 8.98 x 169.35,M,45°,O,A
, ,,EX,VE3080858,3016 E,37.38 x 8.98 x 169.35,M,45°,O,A
HANOMAG,"Tractor R40 Motor D28, D28C (61/71) Diesel",4,IN - EX,VC3080860,3027 AE,37.08 x 8.98 x 169.30,M,45°,E,A
HANOMAG,"Tractor R45, R55, R60, R75 Motor D57 (50/69) Diesel",4,IN - EX,VC3080859,3017 AE,40.18 x 9.96 x 161.70,M,45°,E,A
, ,,IN - EX,VC3080859+08,3017 AE+08,40.18 x 9.96 x 161.70,M,45°,E,A
HANOMAG,Tractor R75 Motor D57 - 4 ranuras (1970) Diesel,4,IN - EX,VC3080861,3028 AE,40.18 x 9.96 x 161.70,M,45°,D,A
HONDA,Motocicleta Biz 125cc,1,IN,VA0510227,526 A,24.00 x 4.98 x 72.15,M,45°15',A,C
,,,EX,VE0510228,20526 E,21.00 x 4.95 x 72.00,A/M/CP,45°15',A,A
HONDA,Motocicleta CAA 750 - CA 900 - CB 900 F Nafta,4,IN,VA0510989,520 A,26.20 x 5.48 x 89.90,M,44°45',A,C
, ,,EX,VE0511007,20520 E,22.70 x 5.47 x 88.60,A,44°45',A,C
HONDA,Motocicleta C 100/105 Biz / Wave / CD 100,1,IN,VA0510126,541 A,23.00 x 4.98 x 66.10,M,45°30',A,A
,,,EX,VE0510127,20541 E,20.00 x 4.96 x 65.38,A/M/N,45°30',A,A
HONDA,Motocicleta CB 125 Nafta,1,IN,VA0510981,20518 A,27.70 x 5.47 x 93.50,A,44°45',A,C
, ,,EX,VE0511006,20518 E,21.20 x 5.44 x 92.30,A,44°45',A,C
HONDA,Motocicleta CB 400 Nafta,2,IN,VA0510191,515 A,26.00 x 5.50 x 95.00,M,45°15',A,C
, ,,EX,VE0510192,20515 E,32.00 x 6.60 x 100.60,A,45°,A,C
HONDA,"Motocicleta CBX 150 Aero, NX150 (88->)",1,IN,VA0510070,540 A,31.50 x 5.45 x 89.00,M/CP,45°,A,C
,,,EX,VE0510069,20540 E,27.00 x 5.43 x 88.80,A/M/ST/CP,45°30',A,C
HONDA,"Motocicleta CG Today, Cargo (91->); CH125 (93->), Titan, XLR 125 Nafta",1,IN,VA0510029,20523 A,30.00 x 5.43 x 92.88,A,45°15',A,C
, ,,EX,VE0510030,20523 E,25.00 x 5.43 x 92.30,A/ST/CP,45°15',A,C
HONDA,Cuatriciclo TRX 300 Nafta,1,IN,VA0510983,20524 A,22.56 x 5.48 x 93.50,A,45°,A,C
, ,,EX,VE0511010,20524 E,22.47 x 5.47 x 93.00,A,45°,A,C
HONDA,Motocicleta GL 1000 - GL 1100 Nafta,4,IN,VA0510990,521 A,38.00 x 6.59 x 102.30,M,45°,L,C
, ,,EX,VE0511008,20521 E,32.20 x 6.56 x 101.30,A,45°,L,A
HONDA,"Motocicleta CG, ML125 cc (->90); CG TODAY, CARGO (->91) Nafta",1,IN,VA0510045,20519 A,29.00 x 5.50 x 93.30,A,45°30',A,C
, ,,EX,VE0510046,20519 E,24.00 x 5.40 x 92.60,A/CP,45°30',A,C
HONDA,Motocicleta CB 650 Nafta,4,IN,VA0510988,516 A,31.40 x 5.49 x 90.20,M,45°,A,C
, ,,EX,VE0511004,20516 E,26.17 x 5.47 x 88.58,A,45°,A,C
HONDA,Motocicleta CBX 1047 Nafta,6,IN,VA0510647,517 A,25.20 x 5.47 x 89.60,M,45°,A,A
, ,,EX,VE0511005,20517 E,22.00 x 5.47 x 88.60,A,45°,A,A
HONDA,Motocicleta CM 200 T Nafta,2,IN,VA0510646,514 A,24.70 x 5.46 x 79.20,M,44°45',A,C
, ,,EX,VE0511003,20514 E,20.70 x 5.44 x 78.60,A,44°45',A,C
HONDA,Motocicleta PC 50 Nafta,1,IN,VA0510984,510 A,16.20 x 5.49 x 48.00,M,44°45',E,A
, ,,EX,VE0510999,20510 E,16.20 x 5.46 x 48.30,A,44°45',E,A
HONDA,Motocicleta ST 70 Nafta,1,IN,VA0510645,512 A,25.20 x 5.46 x 64.60,M,45°,E,C
, ,,EX,VE0511001,20512 E,22.20 x 5.44 x 64.00,A,45°,E,C
HONDA,Motocicleta Z 50 J Nafta,1,IN,VA0510985,511 A,23.20 x 5.46 x 66.00,M,44°45',E,C
, ,,EX,VE0511000,20511 E,20.20 x 5.44 x 65.60,A,44°45',E,C
HONDA,Motocicleta NX FALCON 400 Nafta,1,IN,VA0510269,21194 A,33.00 x 5.48 x 102.60,AB/M/CP,45°,A,C
,,,EX,VE0510270,20594 E,29.00 x 5.46 x 101.00,A/M/N,45°30',A,C
,,,EX,VE0511297,21194 E,29.00 x 5.46 x 101.05,A/M/CP,45°,A,C
HONDA,Motocicleta Titan (2002->2004) / Fan 125,1,IN,VA0510195,20543 A,29.00 x 4.98 x 93.40,A/M/N,45°,A,C
,,,EX,VE0510196,20544 E,24.94 x 4.96 x 92.30,A/M/N,45°,A,C
HONDA,Motocicleta Titan 150cc (2004->),1,IN,VA0510197,525 A,30.00 x 4.98 x 83.40,M/CP,45°,A,C
,,,EX,VE0510198,20525 E,26.00 x 4.96 x 82.60,A/M/CP,45°,A,C
HONDA,Motocicleta Twister/Tornado 250,1,IN,VA0510128,542 A,28.00 x 4.98 x 83.53,M/N,45°15',A,C
,,,EX,VE0510129,20542 E,23.48 x 4.96 x 83.30,A/M/N,45°45',A,C
HONDA,Motocicleta XLR 250,1,IN,VA0510130,527 A,28.00 x 5.48 x 87.52,M/N,45°15',A,C
,,,EX,VE0510131,20527 E,25.54 x 5.47 x 87.58,A/M/N,45°15',A,C
HONDA,Motocicleta XLX 250,1,IN,VA0510132,20528 A,28.97 x 5.48 x 105.12,A/M/CP,45°15',A,C
,,,EX,VE0510133,20528 E,26.00 x 5.47 x 103.92,A/M/CP,45°15',A,C
HONDA,Motocicleta XLX 350 / NX350,1,IN,VA0510134,529 A,32.00 x 5.48 x 103.21,M/CP,45°15',A,C
,,,EX,VE0510135,20529 E,29.00 x 5.46 x 101.80,A/M/CP,45°,A,C
HONDA,"Turuna (Todas), ML125 (83->); XL 125 S, Duty Nafta",1,IN,VA0510116,513 A,30.00 x 5.50 x 92.30,M,45°15',A,C
, ,,EX,VE0510117,20513 E,25.00 x 5.40 x 91.40,A/ST/CP,45°30',A,C
HONDA,CIVIC 1.6 LX/ 1.7 LX - D16Z Nafta,4,IN,VA0510209,1191 A,30.00 x 5.47 x 118.50,M/CP,45°,A,C
, ,,EX,VE0510210,21191 E,26.00 x 5.46 x 115.95,AB/M/CP,45°15',A,C
HONDA,Civic CRX 16v./18v. 1493cc. Motor D15 B1-2-7/B16A6 Nafta,4,IN,VA0511291,21190 A,29.00 x 5.48 x 115.02,A/CP,44°30',A,C
, ,,EX,VE0511292,21190 E,25.08 x 5.46 x 118.80,AB/CP,45°,A,C
HONDA,Fit 1400cc. 8v. Nafta,4,IN,VA0510263,1192 A,31.96 x 5.49 x 118.35,M/CP,45°,A,C
, ,,EX,VE0510264,21192 E,27.95 x 5.45 x 118.05,AB/M/CP,45°,A,C
HONDA,"Fit Motor 1,4l. 16v. L13Z SOHC",4,IN,VA0510265,1193 A,27.42 x 5.48 x 118.39,M/CP/SH,45°,A,C
, ,,EX,VE0510266,21193 E,23.05 x 5.45 x 117.52,AB/M/CP,45°,A,C
HONDA,New Civic R18A1 1800cc. - CRV R20A2 2000CC. 16V SOHC L4  -Nafta,4,IN,VA0510257,1391 A,31.94 x 5.49 x 116.62,M/N/SH,45°30',A,C
, ,,EX,VE0510210,21191 E,26.00 x 5.46 x 115.95,AB/M/N,45°15',A,C
HONDA,"CR-V 2,4l. Motor K24A1", 4,IN,VA5511636,1189 A,"35,00  x 5,47 x 109,11",M/N,45°00',A,C
,,,EX,VE5511618,21189 E,"29,93 x 5,45 x 108,63",AB/M/N,45°00',A,C
HONDA,CB600 Hornet até 2007,2,IN,VA0551628,545 A,"25,5 x 3,98 x 79,33",M/N,45°00',E,C
,,,EX,VE0511629,20545 E,"22,00 x 3,96 x 79,33",X/M/N,45°00',E,C
HONDA,CB600 Hornet 2008->,2,IN,VA0511630,546 A,"27,50 x 3,98 x 88,60",M/N,45°00',E,A
,,,EX,VE0511631,20546 E,"22,52 x 3,97 x 88,76",X/M/N,45°00',E,A
HONDA,CRF 230,1,IN,VA0511634,590,"31,50 x 5,46 x 89,63",M/N,45°00',A,C
,,,EX,VE0511635,20590 E,"26,97 x 5,43 x 89,20",AB/N ,45°00',A,C
HONDA,"Fit Motor 1,4l. 16v. L13Z SOHC",4,IN,VA5511683,1113 A,"28,00 x 5,48 x 118,89",M/N/SH,45°,A,C
,,,EX,VE5511684,21193 E,"23,08 x 5,45 x 117,57",AB/M/N,45°,A,C
HYUNDAI,250 Truck Canter 5.4l. Diesel ,4,IN,VA2081185,5052 A,44.00 x 8.97 x 137.00,A/M/CP,45°,A,A
, ,,EX,VE2081187,25052 E,37.10 x 8.94 x 137.00,A/M/CP,45°,A,A
HYUNDAI,Atos Prime 1000 cc. Motor G4HC - 12v. Nafta,4,IN,VA2081300,5049 A,23.04 x 5.47 x 100.32,M/CP,45°,F,C
, ,,EX,VE0441009,25049 E,27.00 x 5.47 x 100.42,A/M/CP,45°,F,C
HYUNDAI,H100 Motor D4BB 2.5l. Diesel ,4,IN,VA2081301,5053 A,42.00 x 7.97 x 132.00,M/CP/SH,45°,F,C
, ,,EX,VE2081302,25053  E,35.95 x 7.97 x 131.90,A/M/ST/CP,45°,F,C
HYUNDAI,Lantra 1.6-1.8 l. - Sonica 2.0l. 16v. Nafta,4,IN,VA1950838,5051 A,34.00 x 6.58 x 109.36,M/CP,44°30',A,C
, ,,EX,VE2081186,25051 E,30.50 x 6.54 x 109.60,A/M/ST/CP,45°,A,C
HYUNDAI,Motor 4D55/4D56 H100 Diesel ,4,IN,VA2080849,5050 A,42.00 x 7.98 x 135.85,M/CP,44°30',A,C
, ,,EX,VE2080848,25050 E,36.05 x 7.95 x 136.00,A/M/CP,45°,A,A
HYUNDAI ,"Kia Carens, New Sportage - Hyundai Santa Fe 2000cc. 16v. Turbo Diesel ",4,IN,VA2081440,1150 A,28.56 x 5.94 x 95.66,M/N,45°,A,A
, ,,EX,VE2081441,21150 E,24.36 x 5.91 x 95.27,A/M/N,45°,A,A
HYUNDAI ,"HB20 Motor Kappa 1,0l. 12v. (2012 ->)",3,IN,VA2081664,5059 A,"26,80 x 5,47 x 92,85",M/N,45°30',A,C
,,,EX,VE2081665,25059 E,"24,13 x 5,45 x 93,45",A/N/ST,45°30',A,C
HYUNDAI ,"Hyundai H1, H300 Motor D4CB 2.5L Diesel",4,IN,VA2111594,5155 A,"31,80 x 6,97 x 110,53",M/N,45°00',C,A
,,,EX,VE2111595,25155 E,"28,00 x 6,94 x 110,49",A/M/N,44°30,C,A
INTERNATIONAL,"Motor 152, V304, V345 Diesel",4-8,IN,VA0381062,2071 A,50.06 x 9.46 x 132.60,M,45°,T,A
, ,,EX,VE0381070,22071 E,40.85 x 9.44 x 139.05,A,44°45',T,A
INTERNATIONAL,Motor 196 - V392 Diesel,8,IN,VA0381061,2070 A,52.80 x 9.46 x 133.40,M,30°,T,A
, ,,EX,VE0381069,22070 E,44.10 x 10.53 x 139.25,A,44°45',T,A
INTERNATIONAL,"Motor D2, D15, D30, C15, C30, K1 al K5 (35/49) Diesel",6,IN,VA0381059,2010 A,43.20 x 9.45 x 143.00,M,45°,B,A
, ,,EX,VE0381067,2010 E,37.00 x 9.44 x 143.90,M,45°,B,B
INTERNATIONAL,"Motor D414, D436, D466 (N.T.), DT414, DT436, DT466 (Turbo) 210HP Diesel",6,IN,VA0380226,22038 A,50.02 x 9.45 x 146.95,A,30°,F,A
, ,,EX,VE0380227,22038 E,40.62 x 9.43 x 147.07,A/ST/CP,45°,F,A
INTERNATIONAL,Motor DT466 Diesel ,6,IN,VA0381307,22062 A,50.02 x 9.45 x 146.95,A,30°,F,A
, ,,EX,VE0381310,22062 E,40.62 x 9.45 x 146.95,A,45°,F,A
INTERNATIONAL,Motor DT466 Turbo 185HP Electrónico (2000 en ad.) Diesel,6,IN,VA0381064,2248 A,50.00 x 9.45 x 152.15,M/CP,30°,A,A
, ,,EX,VE0381313,22238 E,40.70 x 9.43 x 147.05,A/ST/CP,45°,F,A
INTERNATIONAL,Motor DTA360 5.9l. Turbo 150/170 HP Diesel,6,IN,VA0380228,22060 A,43.40 x 9.45 x 144.50,A/CP,30°,F,A
, ,,EX,VE0380229,22061 E,36.93 x 9.42 x 144.48,A/CP,45°,A,A
INTERNATIONAL,"Motor NGD DT408 - DT466 Turbo 185HP (3/8"") (anterior año 2000) Diesel",6,IN,VA0381063,2238 A,50.05 x 9.45 x 147.02,M/CP,30°,F,A
, ,,EX,VE0381313,22238 E,40.70 x 9.43 x 147.05,A/M/ST,45°,F,A
INTERNATIONAL,"Motor NGD DT408 - DT466 Turbo 185HP (5/16"") Diesel",6,IN,VA0380231,2072 A,50.05 x 7.94 x 147.00,M/CP,30°,F,A
, ,,EX,VE0380230,22072 E,40.75 x 7.91 x 147.15,A/ST/CP,45°,A,A
INTERNATIONAL,"Motor NGD DT466E 250HP (3/8"") Diesel",6,IN,VA0381304,2073 A,45.30 x 9.46 x 152.27,M/CP,30°,F,A
, ,,EX,VE0381698,22173 E,"45,40 x 9,43 x 152,17",A/ST/CP,45°,F,A
INTERNATIONAL,"Motor TD9, WD9 (40/57) Diesel",6,IN,VA0381060,2011 A,47.90 x 10.21 x 198.50,M,45°,E,A
, ,,EX,VE0381068,2011 E,43.20 x 10.21 x 198.50,M,45°,E,A
INTERNATIONAL,"NGD DT 466E , 250 Hp, 3/8""",6,IN,VA0381304,2073 A,"45,30 x 9,46 x 152,27",M/CP,30°00',F,A
,,,EX,VE0381698,22173 E,"45,40 x 9,43 x 152,17",A/ST/CP,45°00',F,A
ISARD,Royal T 700 (61/64) Nafta,2,IN,VA3261217,1028 A,36.00 x 7.96 x 97.70,M,45°,M,A
, ,,EX,VE3260870,21028 E,33.20 x 7.97 x 96.10,A,45°,M,A
ISUZU,C190/C220/C240 2000-2200cc. Diesel ,4,IN,VA0240971,5307 A,38.00 x 7.95 x 115.90,M/CP,45°,A,A
, ,,EX,VE0240972,25307 E,31.93 x 7.93 x 115.90,A/CP,45°,A,A
ISUZU,"Motor 4EE1 1700cc., 4EC1 1500cc. Diesel ",4,IN,VA0140361,1213 A,35.00 x 6.96 x 104.10,M/CP,44°,A,A
, ,,EX,VE0140368,21213 E,30.55 x 6.96 x 103.85,A/CP,44°,A,C
ISUZU,"Motor 4JA1 4x4 2500cc. , Motor 4JB1 Trooper 2800cc. Turbo Diesel ",4,IN,VA0240454,1125 A,40.20 x 7.95 x 117.95,M/CP,44°30',A,A
, ,,EX,VE0240455,21125 E,35.65 x 7.93 x 118.23,A/CP,45°,A,A
ISUZU,Motor Luv 4ZA1 1600cc. Nafta,4,IN,VA0240460,5306 A,40.28 x 7.95 x 110.65,M,44°45',E,C
, ,,EX,VE0240461,25306 E,33.98 x 7.93 x 109.65,A,45°,E,C
ISUZU,Motor Luv G161 (72/80) G200-G200Z (79 en ad.) Nafta,4,IN,VA0240456,5301 A,42.33 x 7.94 x 109.37,M,44°30',E,C
, ,,EX,VE0240457,25301 E,33.98 x 7.93 x 109.25,A,44°30',E,C
ISUZU,Motor Luv G180/G180S/G180Z Nafta,4,IN,VA0240458,5302 A,40.33 x 7.94 x 110.45,M,44°30',E,C
, ,,EX,VE0240459,25302 E,33.98 x 7.93 x 110.65,A,45°,E,C
ISUZU,"Motor Trooper II, Impulse 4ZC1 1994cc. - 4ZD1 2300cc. Diesel ",4,IN,VA0240451,1114 A,42.23 x 7.95 x 110.15,M,45°,E,C
, ,,EX,VE0240452,21114 E,35.98 x 7.93 x 109.95,A,44°30',E,C
, ,,EX,VE0240453,1114 E,35.98 x 7.93 x 109.95,M,44°30',E,C
ISUZU,NKR Motor 4HF1 4300cc. Diesel ,4,IN,VA0240462,5308 A,50.00 x 8.95 x 140.82,M,45°,A,C
, ,,EX,VE0240463,25308 E,42.00 x 8.94 x 140.35,A,45°,A,C
IVECO,"619N, 682(62/67) Diesel",6,IN,VA0250485,2048 A,57.88 x 10.99 x 166.95,M,44°30',A,A
, ,,EX,VE0250486,22048 E,48.90 x 10.99 x 167.00,A/CP,44°30',A,A
IVECO,"619N1-T1, 697N-T-B,319N, Motor 8210 Diesel",6,IN,VA0250483,2027 A,58.98 x 10.99 x 169.85,MN/CP,44°30',A,A
, ,,IN,VA0250483+04,2027 A+04,58.98 x 10.99 x 169.85,MN/CP,44°30',A,A
, ,,IN,VA0250483+08,2027 A+08,58.98 x 10.99 x 169.85,MN/CP,44°30',A,A
, ,,EX,VE0010285,22027 E,48.95 x 10.99 x 169.85,A/ST/CP,44°30',A,A
, ,,EX,VE0010285+04,22027 E+04,48.95 x 10.99 x 169.85,A/ST/CP,44°30',A,A
, ,,EX,VE0010285+08,22027 E+08,48.95 x 10.99 x 169.85,A/ST/CP,44°30',A,A
IVECO,"673, Motor CP3, 900 Diesel",3-4-6,IN,VA0250538,3032 A,42.88 x 7.95 x 137.70,M,44°45',A,D
, ,,IN,VA0250538+08,3032 A+08,42.88 x 7.95 x 137.70,M,44°45',A,D
, ,,EX,VE0250516,23029 E,36.48 x 7.95 x 137.75,A,44°45',A,A
, ,,EX,VE0250516+08,23029 E+08,36.48 x 7.95 x 137.75,A,44°45',A,A
IVECO,150 Motor 8060-25A.695 (Turbo) Diesel,6,IN,VA0250487,2085 A,45.38 x 7.99 x 125.70,M/CP,30°,A,A
, ,,IN,VA0250487+04,2085 A+04,45.38 x 7.99 x 125.70,M/CP,30°,A,A
, ,,EX,VE0250488,22085 E,37.61 x 7.99 x 125.70,A/CP,45°,A,A
, ,,EX,VE0250488+04,22085 E+04,37.61 x 7.99 x 125.70,A/CP,45°,A,A
IVECO, Daily 35.10-A45.10-49.10 Turbo Motor 8140.47 - Ducato 2500cc. DS Asp. Normal Diesel,4,IN,VA0250513,22087 A,43.35 x 7.99 x 121.80,AB/M/CP,30°,A,A
, ,,EX,VE0250514,22087 E,36.60 x 7.99 x 121.95,AB/M/CP,44°30',A,A
IVECO, Daily 40.8 Turbo Motor 8140.07 - Marengo Ducato (78/83) Motor 8140.23 2500cc. TDS-TDSE Diesel,4,IN,VA0010211,22083 A,40.90 x 7.99 x 120.90,M/CP,30°,A,A
, ,,EX,VE0250510,22083 E,34.40 x 7.99 x 121.90,A/CP,44°30',A,A
IVECO, Daily 49.10 Turbo - Marengo Ducato (83 en ad.) Diesel,4,IN,VA0250509,22082 A,40.90 x 7.99 x 121.80,A/CP,30°,A,A
, ,,EX,VE0250510,22083 E,34.40 x 7.99 x 121.90,A/CP,44°30',A,A
IVECO,"Daily Motor FPT F1C 3,0l. 16v (2010->)",4,IN,VA0011467,2703 A,"32,38 x 5,992 x 119,94",M/CP,30°00',C,A
,,,EX,VE0011468,22703 E,"32,33 x 5,982 x 119,96",AB/M/CP,30°00',C,A
IVECO,"Eurocargo Motor 8060.25A 130kw,8060.25RA 105kw, 8060.45A 152kw 5861cc. Diesel",6,IN,VA0250491,2089 A,45.50 x 7.99 x 125.75,M/CP,29°30',A,A
, ,,EX,VE0010284,22089 E,37.63 x 7.99 x 125.75,AB/M/ST/CP,44°30',A,A
IVECO,EUROCARGO 230E24 TECTOR F4AE CL 4815 0681B 5.9L 247V SOHV L6 - EURO III,6,IN,VA0210442,2074 A,33.00 x 7.00 x 124.65,M/CP,30°,A,A
,TECTOR 240E28S NEF6 5.9L 24V SOHV L6 - EURO V - Motor Cummins,,EX,VE0210443,22074 E,33.00 x 7.00 x 124.28,A/M/CP,45°,A,A
IVECO,"Eurotrakker Motor 8210.42 200E 41H, 450E 41HT Turbo Intercooler 13798cc. Diesel",6,IN,VA0250489,2088 A,57.38 x 10.99 x 169.90,M/CP/SH,29°30',A,A
, ,,EX,VE0250490,22088 E,47.88 x 10.98 x 169.90,AB/M/ST/CP,44°30',A,A
IVECO,Motor 8210 (Turbo) 619 190.29 Diesel,6,IN,VA0250505,2127 A,58.87 x 10.99 x 169.90,MN/CP,44°30',A,A
, ,,EX,VE0010285,22027 E,48.95 x 10.99 x 169.85,A/ST/CP,44°30',A,A
IVECO,New Daily 40.10/45.10/49.10 Motor 8140.43 2800cc. Turbo (122CV) - Renault MASTER Diesel,4,IN,VA0010211,22083 A,40.90 x 7.99 x 120.90,A/CP,30°,A,A
, ,,EX,VE0010212,22183 E,35.90 x 7.99 x 121.95,A/M/CP,44°30',A,A
IVECO,Serie 190.33 Turbo Motor 8210.22 Diesel,6,IN,VA0250511,22084 A,57.40 x 10.99 x 170.85,A/M/CP,29°30',A,A
, ,,EX,VE0250512,22084 E,47.90 x 10.99 x 169.80,A/M,44°45',A,A
IVECO,"Cursor 13 12,8l. 24v- Stralis/Traker (2005->)",6,IN,VA0011469,2702 A,46.96 x 9.98 x 199.23,M/CP,60°30',A,C
,,,EX,VE0011470,22702 E,"45,91 x 9,97 x 198,10",A/M/CP,45°30',A,A
IVECO, Euro Trakker/Euro Tech Cursor 8/9 - F2B/F2BE 0681 7790cm3 - EURO II/III,6,IN,VA0011687,2501 A,"40,00 x 7,97 x 174,40",MV/CP/SH,29°30',A,A
,,,EX,VE0011688,22501 ECB,"39,00 x 7,97 x 173,30",X/M/CP,45°,A,A
JEEP,Motor 225 (65) Nafta,6,IN,VA1211173,1900 A,41.35 x 8.64 x 118.10,M,44°30',M,C
, ,,IN,"VA1211173 0,076",1900 A1,41.35 x 8.72 x 118.10,M,44°30',M,C
, ,,IN,"VA1211173 0,127",1900 A2,41.35 x 8.77 x 118.10,M,44°30',M,C
, ,,IN,"VA1211173 0,254",1900 A3,41.35 x 8.89 x 118.10,M,44°30',M,C
, ,,IN,"VA1211173 0,381",1900 A4,41.35 x 9.02 x 118.10,M,44°30',M,C
, ,,IN,"VA1211173 0,762",1900 A6,41.35 x 9.40 x 118.10,M,44°30',M,C
, ,,EX,VE1211175,21900 E,34.92 x 8.65 x 117.95,A,44°30',M,A
, ,,EX,"VE1211175 0,076",21900 E1,34.92 x 8.73 x 117.95,A,44°30',M,A
, ,,EX,"VE1211175 0,127",21900 E2,34.92 x 8.78 x 117.95,A,44°30',M,A
, ,,EX,"VE1211175 0,254",21900 E3,34.92 x 8.90 x 117.95,A,44°30',M,A
, ,,EX,"VE1211175 0,381",21900 E4,34.92 x 9.03 x 117.95,A,44°30',M,A
, ,,EX,"VE1211175 0,762",21900 E6,34.92 x 9.41 x 117.95,A,44°30',M,A
JEEP,Motor 232 - 258 - 304 (73/80) Nafta,6-8,IN,VA1211172,1036 A,45.50 x 9.45 x 124.20,M,30°,D,A
, ,,IN,"VA1211172 0,076",1036 A1,45.50 x 9.53 x 124.20,M,30°,D,A
, ,,IN,"VA1211172 0,381",1036 A4,45.50 x 9.83 x 124.20,M,30°,D,A
, ,,IN,"VA1211172 0,762",1036 A6,45.50 x 10.21 x 124.20,M/CP,30°,D,A
, ,,EX,VE1211174,1037 E,35.80 x 9.43 x 124.65,M,45°,D,E
, ,,EX,"VE1211174 0,076",1037 E1,35.80 x 9.50 x 124.65,M,45°,D,E
, ,,EX,"VE1211174 0,381",1037 E4,35.80 x 9.81 x 124.65,M,45°,D,E
, ,,EX,"VE1211174 0,762",1037 E6,35.80 x 10.19 x 124.65,M,45°,D,E
JEEP,Motor F4-134 (42/55) Nafta,4,IN,VA1210447,1029 A,38.93 x 9.46 x 147.65,M,44°30',L,A
, ,,EX,VE1210448,1029 E,37.33 x 9.44 x 147.40,M,44°30',L,A
JEEP,Motor F-134 Hurricane (50/73),4,IN,VA1211668,1031 A,"50,90 x 9,48 x 122,00",M,45°,L,C
,,,EX,VE1210449,21031 E,"37,28 x 9,43 x 150,05",A,45,E,A
JEEP,"Motor 2,6l. (hasta 1964) Rural",6,IN,VA1211669,6453 A,"44,50 x 9,48 x 115,05",M,45°,L,A
,,,EX,VE1210450,6453 E,"32,65 x 8,63 x 117,10",M,45°,E,C
JEEP,"Motor 2,6l. (Post 1964) Rural",6,IN,VA1211669,6453 A,"44,50 x 9,48 x 115,05",M,45°,L,A
,,,EX,VE0230118,26454 E,"35,88 x 8,62 x 117,35",A,45°,E,E
JOHN DEERE,"Serie 300 Motor 152, 164, 179, 202, 219, 239 Asp. Normal Diesel",4-6,IN,VA0431033,3233 A,45.08 x 9.45 x 130.92,M/CP,43°30',T,A
, ,,IN,"VA0431033 0,076",3233 A1,45.08 x 9.52 x 130.92,M/CP,43°30',T,A
, ,,IN,"VA0431033 0,381",3233 A4,45.08 x 9.83 x 130.92,M/CP,43°30',T,A
, ,,IN,"VA0431033 0,762",3233 A6,45.08 x 10.21 x 130.92,M/CP,43°30',T,A
, ,,EX,VE0431323,23233 E,40.08 x 9.45 x 130.92,A/CP,43°30',T,A
, ,,EX,"VE0431323 0,076",23233 E1,40.08 x 9.52 x 130.92,A/CP,43°30',T,A
, ,,EX,"VE0431323 0,381",23233 E4,40.08 x 9.83 x 130.92,A/CP,43°30',T,A
, ,,EX,"VE0431323 0,762",23233 E6,40.08 x 10.21 x 130.92,A/CP,43°30',T,A
JOHN DEERE,"Serie 300 Motor 179, 239, 276, 359, 414 Turbo Aftercooler Diesel",4-6,IN,VA0431023,23234 A,46.20 x 9.45 x 131.25,A/ST/CP,29°30',T,A
, ,,IN,"VA0431023 0,076",23234 A1,46.20 x 9.52 x 131.25,A/ST/CP,29°30',T,A
, ,,IN,"VA0431023 0,381",23234 A4,46.20 x 9.82 x 131.25,A/ST/CP,29°30',T,A
, ,,EX,VE0431323,23233 E,40.08 x 9.45 x 130.92,A/CP,43°30',T,A
, ,,EX,"VE0431323 0,076",23233 E1,40.08 x 9.52 x 130.92,A/CP,43°30',T,A
, ,,EX,"VE0431323 0,381",23233 E4,40.08 x 9.83 x 130.92,A/CP,43°30',T,A
JOHN DEERE,"Serie 400 Motor 270, 404, 466 Turbo - 404 Turbo Aftercooler Diesel",4-6,IN,VA0431025,3058 A,48.30 x 9.45 x 156.20,M/ST/CP,44°15',T,E
, ,,IN,"VA0431025 0,381",3058 A4,48.30 x 9.83 x 156.20,M/ST/CP,44°15',T,E
, ,,EX,VE0431321,23158 E,43.50 x 9.45 x 155.80,A/M/ST/CP,44°30',E,E
, ,,EX,"VE0431321 0,381",23158 E4,43.50 x 9.83 x 155.80,A/M/ST/CP,44°30',E,E
JOHN DEERE,"Serie 400 Motor 404, 466 Turbo Diesel",4-6,IN,VA0431032,3158 A,43.55 x 9.45 x 157.30,M/CP,29°15',T,E
, ,,EX,VE0431315,23058 E,43.50 x 9.45 x 157.75,A/M/ST/CP,29°30',E,E
JOHN DEERE,Serie 400 Motor 4-270 y 6-404 Asp. Normal Diesel,4-6,IN,VA0431026,3059 A,48.38 x 9.45 x 158.76,M/CP,44°30',B,A
